Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
473,True,900,1600,1,45,1,65.0%,57.05,-932,-0.28239,-0.62907,-1.19884,0.72,0.673,6.075,111.0,26.85,112500,64102
474,True,900,1600,1,45,1,65.0%,53.75,-576,0.1364,-1.12203,-1.19886,0.527,0.548,5.706,116.25,4.3,112500,64110
475,True,900,1600,1,45,1,64.96%,61.75,-372,0.07532,-1.29829,-1.20022,0.508,0.577,6.56,104.45,14.55,112500,61945
476,True,900,1600,1,45,1,64.88%,59.65,-571,0.11012,-1.2258,-1.20154,4.414,6.808,7.199,129.15,11.4,112500,57131
477,True,900,1600,1,45,1,65.12%,58.15,-521,-0.9313,-1.61837,-1.19912,0.656,0.588,5.49,114.35,12.8,112500,71631
478,True,900,1600,1,45,1,65.2%,85.55,-498,-0.71903,-0.88544,-1.19981,0.499,0.342,6.008,107.45,10.9,112500,76855
479,True,900,1600,1,45,1,64.88%,65.2,-419,0.08875,-0.55397,-1.19767,0.522,nan,6.285,93.25,7.15,112500,56001
480,True,900,1600,1,45,1,64.88%,74.8,-202,-0.35943,-1.07179,-1.19832,0.588,0.548,6.697,107.0,20.8,112500,55749
481,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
482,True,900,1600,1,45,1,64.92%,56.95,-673,0.52559,-1.50606,-1.20326,6.254,0.509,5.905,112.75,10.85,112500,59887
483,True,900,1600,1,45,1,64.8%,61.7,-590,1.94421,0.54942,-1.20486,0.51,0.577,6.544,105.15,15.05,112500,52443
484,True,900,1600,1,45,1,65.16%,53.25,-458,-0.54796,-1.52622,-1.20087,0.514,0.094,6.515,123.0,14.75,112500,72796
485,True,900,1600,1,45,1,65.0%,91.05,-555,-0.51672,-0.91931,-1.20022,0.844,0.577,5.535,105.4,24.55,112500,64452
486,True,900,1600,1,45,1,64.92%,52.7,-618,-0.11079,-0.9431,-1.20095,0.494,nan,5.848,109.6,10.1,112500,57835
487,True,900,1600,1,45,1,64.88%,79.5,-557,0.60787,-0.41819,-1.19772,3.771,0.806,6.716,102.85,9.6,112500,55964
488,True,900,1600,1,45,1,65.04%,85.2,-301,0.10722,-1.34854,-1.19924,0.601,0.577,6.214,104.75,13.45,112500,66708
489,True,900,1600,1,45,1,65.04%,90.8,-589,-0.74567,-1.40641,-1.19922,9.531,0.577,6.44,104.05,13.85,112500,66704
490,True,900,1600,1,45,1,65.0%,55.5,-244,0.17826,-0.66203,-1.2003,0.899,0.762,5.843,130.9,13.75,112500,64468
