Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
377,True,900,1600,50,35,5,68.0%,95.1,-134,1.92788,-1.23459,-1.15667,0.591,1.098,7.107,112.55,27.95,87500,31285
378,True,900,1600,50,35,5,70.0%,62.5,-208,-0.61188,-1.09767,-1.15489,0.516,nan,6.534,123.9,8.2,87500,43996
379,True,900,1600,50,35,5,70.0%,64.95,-132,-1.43645,-0.11828,-1.07695,3.639,0.548,6.522,124.65,12.85,87500,42293
380,True,900,1600,50,35,5,70.0%,68.95,-449,-0.62764,-0.29089,-1.14799,0.598,0.504,6.232,105.3,14.5,87500,43847
381,True,900,1600,50,35,5,72.0%,67.7,-451,0.14558,-1.42928,-1.23793,2.184,0.577,5.963,112.6,22.1,87500,50766
382,True,900,1600,50,35,5,72.0%,68.4,-179,-0.9685,-1.18879,-1.22598,0.659,0.495,6.566,122.4,20.4,87500,50869
383,True,900,1600,50,35,5,70.0%,96.1,-94,-0.12829,-1.45705,-1.19665,0.684,0.518,7.011,103.05,18.65,87500,44923
384,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
385,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
386,True,900,1600,50,35,5,70.0%,74.1,-156,-0.74942,-0.50165,-1.24924,0.839,0.712,6.126,120.75,22.1,87500,46205
387,True,900,1600,50,35,5,70.0%,91.45,-331,-0.04391,-1.41075,-1.07487,5.525,1.156,7.52,109.65,12.45,87500,42244
388,True,900,1600,50,35,5,72.0%,58.25,-161,-0.87331,-0.3858,-1.11935,0.509,nan,7.014,129.45,10.9,87500,54312
389,True,900,1600,50,35,5,68.0%,81.15,-179,0.94823,-0.42602,-1.46972,1.351,nan,7.103,107.7,21.95,87500,36294
390,True,900,1600,50,35,5,72.0%,62.6,-490,-1.09275,-0.71143,-1.24164,0.506,0.01,6.667,118.45,16.75,87500,59674
391,True,900,1600,50,35,5,70.0%,84.9,-277,-0.64501,-1.51063,-1.35575,0.629,0.548,6.211,122.9,14.2,87500,49796
392,True,900,1600,50,35,5,72.0%,52.85,-900,-0.25709,-0.62882,-1.22662,0.6,0.577,6.297,125.5,11.05,87500,59047
393,True,900,1600,50,35,5,68.0%,62.0,-210,0.04245,-0.90157,-1.46902,1.319,nan,6.797,115.75,19.2,87500,36271
394,True,900,1600,50,35,5,72.0%,59.9,-607,-0.85747,-1.55786,-1.15096,0.619,nan,6.225,115.45,14.65,87500,51819
395,True,900,1600,50,35,5,70.0%,57.3,-465,0.23359,-0.84756,-1.26265,0.629,0.577,6.17,116.1,4.75,87500,46564
396,True,900,1600,50,35,5,70.0%,95.85,-136,-0.63834,-1.57459,-1.15686,0.717,0.548,7.824,118.0,26.9,87500,38540
397,True,900,1600,50,35,5,68.0%,98.7,-177,0.98934,-1.25775,-1.11196,0.688,0.539,6.465,109.9,14.95,87500,30868
398,True,900,1600,50,35,5,70.0%,92.35,-271,-0.86052,-1.27671,-1.27454,0.57,0.577,5.916,128.2,21.85,87500,46897
399,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
400,True,900,1600,50,35,5,70.0%,72.3,-145,0.28035,-0.88149,-1.13197,0.646,0.952,6.769,111.7,8.9,87500,43503
401,True,900,1600,50,35,5,70.0%,53.8,-262,0.02602,-1.54121,-1.18417,0.61,0.478,6.849,120.15,11.95,87500,44640
402,True,900,1600,50,35,5,72.0%,56.5,-317,-0.72124,-1.37988,-1.16383,0.513,0.577,6.453,121.45,4.65,87500,56551
403,True,900,1600,50,35,5,70.0%,63.25,-196,-0.14363,-1.04351,-1.16212,0.513,nan,6.622,110.2,16.5,87500,44153
404,False,900,1600,50,35,5,64.0%,0.0,-1,,,,,,,,,87500,0
405,True,900,1600,50,35,5,70.0%,52.55,-229,-0.07778,-1.05972,-1.35961,0.662,nan,6.587,120.9,17.75,87500,49980
406,True,900,1600,50,35,5,72.0%,83.65,-620,-1.32576,13.36016,-1.16823,0.492,0.508,6.314,125.1,10.2,87500,56729
407,True,900,1600,50,35,5,70.0%,93.7,-135,-0.42466,-0.63749,-1.3574,0.534,0.577,6.251,121.0,14.65,87500,49874
408,True,900,1600,50,35,5,72.0%,56.5,-317,-0.51617,-1.09038,-1.12007,0.844,1.799,6.851,111.1,29.3,87500,52762
409,True,900,1600,50,35,5,72.0%,90.25,-195,-0.24748,-0.96274,-1.1169,0.696,0.577,5.95,115.65,14.35,87500,54074
410,True,900,1600,50,35,5,72.0%,82.65,-207,-0.37328,-1.39953,-1.13089,0.631,nan,6.905,106.05,25.15,87500,52308
