Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Trade Number STDV,Market Price STDV,Excess Demand STDV,Speculator Proportion STDV,Kurtosis MP STDV,Kurtosis ED STDV,Kurtosis SP STDV,MP Volatility Last 100 Trades STDV,MP Volatility Last 10 Trades STDV,Pre-CUSP Market Price Difference STDV,Last 100 Pre-CUSP Market Prices Difference STDV
59928.9375,59.703283898305,-425.0095338983051,64.93644067796592,,,,1.244641949152543,0.8673618421052607,28.502383474576266,12.836493644067774,8721.151745881702,19.93272144849092,172.22622869291055,0.14002739092659616,,,,2.4353806629548718,1.4917658482630525,10.710476077878692,6.862870678911863
59929.9375,59.6849046610169,-425.0,64.93644067796592,,,,1.2291249999999998,0.8811063829787213,28.534057203389825,12.841949152542353,8721.151745881702,19.938643235152856,172.2130196952088,0.14002739092659616,,,,2.4071253636141727,1.5471166593331247,10.709378936444205,6.850491276886839
59930.9375,59.70143008474572,-425.125,64.93652542372864,,,,1.2297277542372878,0.8643508196721291,28.571716101694907,12.865413135593204,8721.151745881702,19.931375794692762,172.2865150651817,0.14015050698399636,,,,2.4055457516709695,1.515773265260884,10.724131262468578,6.879119970360098
59931.9375,59.690677966101646,-425.1599576271187,64.93661016949135,,,,1.2322722457627107,0.8275016447368396,28.612764830508468,12.884745762711841,8721.151745881702,19.91163365033386,172.366998733924,0.14014048846336657,,,,2.407242649759871,1.3669899402365109,10.733816586888679,6.901164798130573
59932.9375,59.711864406779604,-425.1853813559322,64.93661016949135,,,,1.2258781779661008,0.8460097244732552,28.65858050847457,12.911917372881334,8721.151745881702,19.945893765178436,172.43733373592931,0.14014048846336657,,,,2.392644227935476,1.4754016500868035,10.755384958808428,6.910932556644926
59933.9375,59.70148305084743,-425.15042372881356,64.93661016949135,,,,1.2182669491525429,0.8382430668841737,28.677330508474572,12.899629237288117,8721.151745881702,19.95218258641337,172.42921858997474,0.14014048846336657,,,,2.382276092758347,1.5704188668200416,10.758021734733651,6.902814487571219
59934.9375,59.72335805084744,-425.11970338983053,64.93661016949135,,,,1.2134703389830512,0.790649093904446,28.720286016949153,12.927171610169468,8721.151745881702,19.993559541798984,172.3451327460916,0.14014048846336657,,,,2.380711759573399,1.2951313344233797,10.790072091717711,6.93841176236387
59935.9375,59.75693855932204,-425.2383474576271,64.93669491525405,,,,1.1881398305084747,0.773775374376037,28.747934322033895,12.915730932203372,8721.151745881702,20.025854767417954,172.27455598445766,0.1402271467512965,,,,2.2709582885302066,1.2025399427611603,10.793244143629451,6.966077299335282
59936.9375,59.72002118644065,-425.1949152542373,64.93669491525405,,,,1.1809057203389826,0.778560934891483,28.770921610169488,12.952489406779641,8721.151745881702,20.031804203829687,172.25228509342932,0.1402271467512965,,,,2.256315031132187,1.2329901840104962,10.79496971179636,6.98544693693869
59937.9375,59.759745762711795,-425.08792372881356,64.93669491525405,,,,1.1734311440677971,0.7481570945945921,28.802860169491524,12.98665254237287,8721.151745881702,20.05405342123643,172.3592268330959,0.1402271467512965,,,,2.24084798698335,0.7409800718476459,10.797850356802744,7.01744359734976
59938.9375,59.788559322033855,-425.0349576271187,64.93669491525405,,,,1.1770932203389837,0.7556595041322286,28.819756355932203,12.975635593220334,8721.151745881702,20.0597855479447,172.31567112498053,0.1402271467512965,,,,2.238414723968607,0.9053399889725501,10.80162167301321,7.025360357685806
59939.9375,59.78495762711864,-425.0614406779661,64.93669491525405,,,,1.1845137711864417,0.7810259319286844,28.838665254237284,12.940042372881345,8721.151745881702,20.065959332633025,172.37091226345186,0.1402271467512965,,,,2.2505062984552215,1.0129729802155754,10.80256309423344,6.966421916611027
59940.9375,59.843908898305095,-424.9989406779661,64.93669491525405,,,,1.1879237288135607,0.8011674718196429,28.88045550847458,12.936334745762716,8721.151745881702,20.094276803363066,172.287608741884,0.1402271467512965,,,,2.2625731996091285,1.1695101556460736,10.801820894840226,6.997169806051947
59941.9375,59.908527542372866,-425.14830508474574,64.93673728813542,,,,1.2027044491525436,0.8599619047619019,28.905296610169493,12.95402542372882,8721.151745881702,20.140046324332904,172.3292118095188,0.1402643948905122,,,,2.2711080264809733,1.5140103777535932,10.822307740370192,6.9958886006648875
59942.9375,59.860275423728815,-425.1800847457627,64.93673728813542,,,,1.2275190677966112,0.9376946202531621,28.93712923728813,12.97552966101695,8721.151745881702,20.11880958925126,172.27155527226495,0.1402643948905122,,,,2.3320646903496054,2.173191391222231,10.82090755813036,6.982342646249092
59943.9375,59.86848516949151,-425.20021186440675,64.93673728813542,,,,1.225873940677966,0.9534101748807605,28.97192796610169,13.010010593220343,8721.151745881702,20.140566406735,172.3885883152102,0.1402643948905122,,,,2.3180566584121802,2.126323670850515,10.828854761030314,6.996390405595941
59944.9375,59.893644067796565,-425.1832627118644,64.93677966101676,,,,1.2266144067796594,0.971041666666664,29.001536016949142,12.996080508474577,8721.151745881702,20.0781557365235,172.48678804584338,0.14022911854540285,,,,2.3163541267044896,2.2080297310083767,10.824519026421621,6.94763140179539
59945.9375,59.91313559322032,-425.16207627118644,64.93677966101676,,,,1.233588983050846,1.0068106416275404,29.012288135593217,12.95805084745764,8721.151745881702,20.09882409492067,172.43687189984732,0.14022911854540285,,,,2.3272058031323453,2.4727163005711916,10.830337004789689,6.963264975895519
59946.9375,59.9229872881356,-425.135593220339,64.93677966101676,,,,1.2299682203389826,1.003929577464787,29.03405720338982,12.950052966101708,8721.151745881702,20.08489044876325,172.37753158152486,0.14022911854540285,,,,2.316922895216817,2.503450711422978,10.830616255575741,6.975751546394495
59947.9375,59.95852754237293,-425.20338983050846,64.93677966101676,,,,1.2293802966101697,1.0045639810426528,29.05397245762711,12.943114406779673,8721.151745881702,20.136181856544574,172.37841130322653,0.14022911854540285,,,,2.30942056403837,2.5783534122723104,10.818964957782054,6.976380038104548
59948.9375,59.92118644067798,-425.28707627118644,64.93682203389812,,,,1.2327807203389827,0.9950142180094768,29.081038135593204,12.9490995762712,8721.151745881702,20.118925319400446,172.3824986764213,0.14026634056026485,,,,2.3189996303585034,2.519100899334946,10.815999878486828,6.994408082338909
59949.9375,59.799682203389814,-425.3368644067797,64.93682203389812,,,,1.2379724576271194,0.9984447949526789,29.104343220338965,12.9844809322034,8721.151745881702,20.08275226303226,172.43398662302755,0.14026634056026485,,,,2.336686182832012,2.5449872578956994,10.819381306561663,7.018494797468616
59950.9375,59.79544491525422,-425.41525423728814,64.93686440677946,,,,1.2295349576271188,0.9772929133858247,29.116048728813542,13.001853813559332,8721.151745881702,20.080595696613763,172.49833952878973,0.14023103909742263,,,,2.333549252358891,2.8928733892939853,10.821764026923017,7.013850118967566
59951.9375,59.79300847457626,-425.39830508474574,64.93686440677946,,,,1.2272245762711864,0.8695277337559406,29.13559322033897,12.963877118644076,8721.151745881702,20.104998715850115,172.42691966234844,0.14023103909742263,,,,2.325374778521183,1.6087047093673879,10.820168073929791,6.991504242873671
59952.9375,59.793591101694915,-425.39724576271186,64.93686440677946,,,,1.2176970338983049,0.8468172920065228,29.150370762711848,12.960752118644079,8721.151745881702,20.15097528147624,172.44297765714222,0.14023103909742263,,,,2.3177921454258965,1.4827642836745074,10.814997255960511,6.97431944662987
59953.9375,59.728442796610146,-425.3601694915254,64.93686440677946,,,,1.1804968220338972,0.8193654159869468,29.160487288135577,12.919703389830515,8721.151745881702,20.110275532749025,172.37757121388617,0.14023103909742263,,,,2.186861180327595,1.4983021626325808,10.812876630838664,6.964998259833241
59954.9375,59.65979872881353,-425.3474576271187,64.93686440677946,,,,1.1813188559322014,0.787424793388427,29.173305084745746,12.91943855932204,8721.151745881702,19.99877861370535,172.43085089679857,0.14023103909742263,,,,2.194434747067222,1.2229902088551399,10.807268489864036,6.96306583393161
59955.9375,59.618485169491485,-425.3845338983051,64.93686440677946,,,,1.17803813559322,0.8102039800995,29.188559322033885,12.875370762711865,8721.151745881702,20.000946082861322,172.4895090588874,0.14023103909742263,,,,2.197134925765884,1.4158706829708094,10.80414338288818,6.954197905337666
59956.9375,59.54804025423725,-425.3760593220339,64.93690677966083,,,,1.1796440677966094,0.8335550082101778,29.205137711864392,12.879025423728812,8721.151745881702,20.031273718208816,172.42450294253283,0.14021989312723201,,,,2.2148193106483314,1.4802407575040124,10.804097846541634,6.937274939347538
59957.9375,59.54804025423726,-425.52012711864404,64.93690677966083,,,,1.1856959745762705,0.8384386252045806,29.229766949152534,12.899152542372878,8721.151745881702,19.972523601677533,172.53534278562546,0.14021989312723201,,,,2.238047839320126,1.515165120637407,10.802218146975179,6.91710943122273
59958.9375,59.50423728813557,-425.48093220338984,64.93690677966083,,,,1.185156779661016,0.8195264900662221,29.251271186440672,12.894120762711866,8721.151745881702,19.938927624113248,172.55284027586038,0.14021989312723201,,,,2.2329323614764083,1.3593093387589716,10.796011773155817,6.912056516425761
59959.9375,59.53352754237283,-425.51906779661016,64.93690677966083,,,,1.189159957627118,0.8413199999999978,29.277807203389827,12.881038135593226,8721.151745881702,19.98470565507545,172.57632693816961,0.14021989312723201,,,,2.238223668799563,1.4610387746166482,10.799190400490666,6.893279672450074
59960.9375,59.41541313559321,-425.5381355932203,64.93690677966083,,,,1.2322415254237278,1.0127667785234875,29.292478813559313,12.86440677966102,8721.151745881702,19.968183597544662,172.60204126073216,0.14021989312723201,,,,2.457139140818734,4.277905620466772,10.799892919646123,6.874828893694819
59961.9375,59.36128177966101,-425.5529661016949,64.93690677966083,,,,1.2283845338983042,0.9662859504132206,29.302436440677962,12.870180084745765,8721.151745881702,19.909661236174863,172.56994820970576,0.14021989312723201,,,,2.4398299388964335,3.535635442561235,10.79350034901078,6.86210756259477
59962.9375,59.377648305084726,-425.573093220339,64.93694915254218,,,,1.217211864406778,0.9728424543946906,29.315095338983053,12.821239406779657,8721.151745881702,19.920958439480188,172.60133647308862,0.14026916301347947,,,,2.384803901353334,3.173055280167728,10.79447698897389,6.79878024094898
59963.9375,59.40333686440675,-425.6896186440678,64.93694915254218,,,,1.206576271186441,0.9732104404567673,29.338241525423726,12.843008474576267,8721.151745881702,19.905445101569747,172.65950025359342,0.14026916301347947,,,,2.3589984787134837,2.9107802157990363,10.811729275016173,6.8106770501385645
59964.9375,59.35820974576272,-425.6271186440678,64.93699152542354,,,,1.204073093220338,0.9644199346405204,29.35185381355932,12.854025423728812,8721.151745881702,19.921115056112903,172.69223734971501,0.14027007821854093,,,,2.3776996017454417,2.890782726702459,10.816969623642244,6.793626648061548
59965.9375,59.4078919491526,-425.6917372881356,64.93699152542354,,,,1.2068463983050834,0.9583452188006466,29.38495762711864,12.876536016949155,8721.151745881702,19.950515947009603,172.59438984597355,0.14027007821854093,,,,2.3902462151400354,2.9457148921853915,10.818018034423847,6.791534000601778
59966.9375,59.37123940677967,-425.6271186440678,64.93699152542354,,,,1.2106832627118638,0.9525461912479719,29.406567796610165,12.851588983050851,8721.151745881702,19.961299332143444,172.5816336738307,0.14027007821854093,,,,2.39828606930623,2.898993639428732,10.823693470281944,6.74392598783306
59967.9375,59.440625000000004,-425.6186440677966,64.93699152542354,,,,1.215144067796611,0.9872918660287057,29.421874999999993,12.86170550847458,8721.151745881702,19.972914910245755,172.53585574252537,0.14027007821854093,,,,2.4101586632855856,3.018874717630269,10.826063467022635,6.704053301678725
59968.9375,59.42886652542372,-425.66737288135596,64.93699152542354,,,,1.2108824152542372,0.9705833333333309,29.45455508474576,12.87261652542373,8721.151745881702,19.93760024381532,172.44360277743266,0.14027007821854093,,,,2.406560170400602,3.173296403396677,10.831178777047109,6.765894237092646
59969.9375,59.39560381355925,-425.74470338983053,64.93703389830489,,,,1.2083908898305085,0.8068297213622264,29.474947033898303,12.840783898305089,8721.151745881702,19.91504132643752,172.5846803743369,0.1402588969475332,,,,2.4365409349119793,1.3106120667768306,10.843680792645467,6.696209465625853
59970.9375,59.40736228813556,-425.8008474576271,64.93707627118624,,,,1.179299788135592,0.8152601880877713,29.4958156779661,12.833156779661023,8721.151745881702,19.979465526501944,172.51708512578887,0.1402597866176477,,,,2.295377192924196,1.3367358754221843,10.839594907876991,6.709414805053239
59971.9375,59.43146186440676,-425.7680084745763,64.93711864406761,,,,1.1788273305084749,0.7960237717908061,29.5196504237288,12.862076271186442,8721.151745881702,20.040941558243173,172.4649687895868,0.14027274699920797,,,,2.2994660030560716,1.1595028052479464,10.844373540400044,6.723153795673901
59972.9375,59.39968220338989,-425.66419491525426,64.93716101694896,,,,1.18378813559322,0.8062397476340669,29.543326271186427,12.873622881355931,8721.151745881702,20.029955715336165,172.46274023348764,0.14020109469935646,,,,2.3092008627672462,1.3063049095267019,10.856198580643253,6.7362417231492495
59973.9375,59.44973516949161,-425.66419491525426,64.93716101694896,,,,1.165325211864407,0.7943401574803126,29.559533898305073,12.838347457627115,8721.151745881702,20.05160945592859,172.3941905585422,0.14020109469935646,,,,2.284193393952125,1.2425165082481866,10.855756849445122,6.715939001798879
59974.9375,59.4288135593221,-425.625,64.93716101694896,,,,1.1797182203389833,0.8464620253164531,29.568114406779653,12.812817796610169,8721.151745881702,20.073782106058417,172.38745791439248,0.14020109469935646,,,,2.3097821598819013,1.4530400198173659,10.856056228018268,6.681475775835238
59975.9375,59.44348516949164,-425.5900423728813,64.93720338983032,,,,1.201668432203389,0.9334123376623349,29.583315677966095,12.812711864406781,8721.151745881702,20.080892486248516,172.3504582288459,0.1401656743275448,,,,2.346495356679557,2.0593608741179388,10.857570521491487,6.684241242897293
59976.9375,59.48628177966112,-425.646186440678,64.93720338983032,,,,1.2034078389830514,0.9006344605475014,29.60444915254237,12.79909957627119,8721.151745881702,20.1287910906814,172.2726696180249,0.1401656743275448,,,,2.3296251548841633,1.8108394420098144,10.864000930688054,6.654504315499376
